	Unnamed: 0	Sentence	Label
334	334	mind it love u rajani sir love u akshay sir	Positive
335	335	next bigil movie  ku waiting pantravanga	Negative
336	336	mohan neegha yennoda manakumural la theethutighaa .. neegha  oru seriyana ambalaii     ippo than tamil cinema paakuthuu.  neegha kuripitta samughathukuu  mattum padam yaedukala ahnaithu samugam ku yaeduthurukighaa nu trailer parthalaee theriyuthu... nee pallandu vaala vazthukal ... nandri	Positive
337	337	santhanam in moonja paatha kovam varuthu gaandu moonji santhanam??	Negative
338	338	vikram nadichale adu vera level movie tan	Positive
339	339	for a r rahman hit like	Positive
340	340	jayalalitha bio pic nuu vandhu bartha , pacchai kavun poattukkittu icu ward nurse madhiri yaaroa vandhu nikkuraangka .	Positive
341	341	look like malayalam movie chinthamani kola case🤔  but tala act	Positive
342	342	suriya fans kill the like button.	unknown_state
343	343	yuvan yuvan yuvan  selva selva selva waiting	Positive
344	344	thiruvanamalai yadhavar sarpaga movie hit aaga my best wishes	Positive
345	345	you kena tunggu lebih lama lagi untuk tahu saya !! ppahhhh...only for malaysians !!	Positive
347	347	daye aisari ganesh nee produce pandra padaththila ellah unn sonthakaara paya nadichuranda..	Negative
348	348	vera level bro paka paka paka paka mass suriya ngk movie marrana wait ma	Positive
349	349	congrats - saiva vellalar sangam, muthialpet, pondy	Positive
350	350	2:00 yogi babu: idhu 2k16 nambalena neeye paaru jayam ravi ( after seeing rajnikanth politics):idhu 96 yaare yemathureenga	Negative
351	351	nice teaser ... keep it up .... but anjaan movie mathiri paniraathinga....	Mixed_feelings
352	352	ilam puyal jayam ravi anna is always rocking  #comali fdfs conform poravanga hit like	unknown_state
353	353	ithukaga wait panlam....shankar sir............tamil cinema on next levelll........	Positive
354	354	ithayellam epdi da dislike panna manasu varuthu ungalukku	Positive
355	355	vera level trailer athuvum rajini style vera vera level🤘🤘	Mixed_feelings
356	356	annan thambingalam poondhu vilayada poranga🤩🤩... waiting	Positive
357	357	kongku makkal saarbaaga vetrtri pera vaazhththukkal	Positive
358	358	trailer romba super iruku ...ranjini  ah vachi saingi irukanga ..!!!!!!	Positive
359	359	i hate dhanush like maarii ..3...but beared thanush maaaas	Positive
360	360	ngk may 31st varrum paar	Positive
361	361	semma love you jayam ravi	Positive
362	362	manju warrier fans like here.... she is our pride	Positive
365	365	karipiyan kallarai thevu ulata adichu irrukanga ...	Negative
366	366	oruthar mela vishwasam kattuvatharkaga ennoruvarai en asigampaduthuring ...good dialogue..	Positive
367	367	look like ravi teja bhagiradha  movie	Negative
368	368	appadiyellam nadakathu......nadakavum koodathu. yuvan hatsoff bro. mass bgm for thala by u1.	Positive
369	369	trailer eh maranamass ah iruku. intha padam namma manasula nikkum. naadaga kaadhalai tholurithu kattapogum padam. sillarai ellam sitharapoguthu intha trailer ah pathutu.. i'm waiting for the movie.	Positive
370	370	hero name vepenga padam zero tha	Negative
371	371	super padam sir,nalla msg solli irukinga,govt veyla vangumpothu mattum nanga thazhtha pattavar athanala engaluku idaothikidu athigama kudunu solldranga  apola avanga jathi pathi soldranga,athey jathiyavachi padam edutha kasakutha,jathigal veyndum  oru nalla manam ulla manithana iruntha intha padatha pathi evanum thappu solla matta,spuer padam ellarum like pudunga.	unknown_state
372	372	aduttha pudhuppaettainu ninaikkirae.... suuryaa sir  vaera..... padam vaera  level luuuu irukka poakuthungkurathula santhegamae illa..... yuvan bgm ppppa..... saaipallavikku badila vaera yaar surry  try pannirukkalaam.. it's ok  eppadiyum suuryaa sir kuuu scoop irukkum......  waiting the movie....... n.g.k......	Positive
373	373	pazhivaanganumnaa engkala todungada (ambalaya irunthaa) engka veettu penkala thodangeethangadaa .....	unknown_state
374	374	vera level trailer thalaiva vettrimaran sir super	Positive
375	375	ajith thevudiya mavan fans ellam othungungada porama pundaigala	Negative
376	376	likes ethama poga maata views athikamakama ivan thoonkavum maaata thala fans daaa... ...	Positive
377	377	sun pictures liker  hit like	unknown_state
378	378	rajini fan from andhra.... universal hero ....	Positive
379	379	intha padam makaluku poi seranum, naamellam otrumaiya irnthale , intha pa. ranjith ku serupadi kodutha mathri padamava edukuranunga, thirovbathi vetri adaiya vazhthukal, ithupondra padam innum neraiya edukanum avanunga kitta irunthu namma samoogathu pengala kaapathanum viswakarma samoogathinarin vazhthukal	Positive
380	380	inththa trailer bartha capton vijayakanth nadiththa narasimha padam madhiri thaan irukku oru vaelai antha padaththa thaan remake seiyatha madhiri irukku	unknown_state
382	382	idhu oru vaeru  vadivaththai sooryaavirku kodukkum	Positive
383	383	i like surya from vj die hard fan	Positive
384	384	heerova mattum maatthi kadhaiya maatthaama eppadippa padaththa edukkirangka.mishkin.kautham maenan. ungka irandu paeridamum oray kathaithaan ullathaa	Mixed_feelings
385	385	keerthi da voice nala erukaa friends	Positive
386	386	rajini  sir teaser super.. indha pongalukku petta than gethu....i like this flim	Positive
387	387	penkalai aemaattrum yaaraaga irunththaalum avan samooga viroathi thaan . arunthathi samoogam saarpil vaazhththukkal elloarum kalvi pera vaendum elloarum elloarukkum visuvaasamaagavum unmaiyaagavum vaazhavaendum yena eduththuraikkum yaaraaga irunththaalum avarkalai vaazhththuvathai vida unmaiyaana varththai ondru iruppathaaka enakku theriyavillai. vetrtri pera vaazhththukkal	Mixed_feelings
388	388	irumbu kottai murattu singam  feel varuthe 🤔	Mixed_feelings
389	389	sama  vera level poitinga thalapathy   marana mass	Positive
390	390	intha madiri oru trailer 269 viewers unlike panrangale... avangalukku ennava irukkum...???🤔🤔🤔	Negative
391	391	moviku wait pantra vanga like poodunga	Positive
392	392	enna elavu da idhu .... indha karumathuka 500 kodi	Negative
393	393	wow  krish 4 🤔 .......... same mask	Mixed_feelings
394	394	i hate you,thalivar ha thappa kattirkinga	unknown_state
395	395	thenn inthiya nayakkar paeravai mattrum thenn inthiya paarvardu pilaak saarbaaga inththa padam vetrtri pera vaazhththukkal	Positive
396	396	vijay, ajiththudan inaiyaththil meendum moathum simbu !!! | simbu | chekka chivantha vaanam :	unknown_state
397	397	namm makkalukku ondru puriyavae illai. odukkappattavargal thangalai odukkiya varalaaraiyum, thangalin urimaiyai ulagam arinthu kolla vaendum endra kuralaaga padam edukkiraargal. aanaal, inththa padamo abaditanda odukkuvaen endru aneethiyin pakkam nirkirathu.  idhai aatharikkum ovvoruvarum engo oru thaliththin vaazhvu odukkappada thunai poakireerkal. thavaru seiyaatheerkal nanbarkalae.	Mixed_feelings
398	398	chettiyaar samuthaayam saarbaaga ippadam (paadam)vetrtriyadaiya vaazhththukkal....,	Positive
400	400	trailer pathu sirippae adakkamidiyala haaaaaaaa haaaaaa haaaaaaaa	Positive
401	401	rakul prett singh ku aga etha padam pakanum	Positive
402	402	sivagangai district verakudi vellalargal sarpaga padam vettri ataiya valthukal	Positive
403	403	vera level vivegam trailer semme mass ajit sir	Positive
404	404	marana mass da en deivam next oscar	Positive
405	405	sri lanka vilum tending la no 1	Positive
406	406	thala   pola varum ah	Positive
407	407	saathi paarkkum samoogam enil veechum kaattril visham paravattum :-(  saathigal illaiyadi bappa :-)  endrum bhaarathiyin vazhiyil	unknown_state
408	408	epo ngk padam vantha piravu seeman ntk	unknown_state
409	409	aiyar samugaththirarn padam vetrtri pera vaazhththukkal	Positive
411	411	romba romba mokka cha time tha veast chi idhuku na thoongiyavadhu irundhu irukalam ivanukaga irundha par enna serupala adikanum potta vijay chi thooooooo	Negative
412	412	anils fans katharals saththam athigama irukay	Positive
413	413	why didn't you cast vidya balan?	Positive
414	414	indha padathai anbumaniyum , ramadoss, maridoss, rangaraj paday, rj balaji, yg mahe, seeman thumbis, admk adimais, bjp and rss karan parathu hit seiya vendum, neengal seiveergala, neengal seiveergala	Mixed_feelings
415	415	evanda intha trailer ku unlike pannathu thu....	Positive
416	416	commercial padam so kandippa blockbuster thaan ......	Positive
417	417	apdla nadakathu.. nadaka kudathu..  #verithanam	Positive
418	418	triler migavum arumai maaveeran aasiyudan migapperiya vetrtri adaiyum vaazhththukkal	Positive
419	419	cgi looks a lot better, i'm impressed	Mixed_feelings
420	420	fan of super  star @ telangana	Positive
421	421	adhula nadakavum nadakadhu... mass scene....  luv u thala...	Mixed_feelings
422	422	engkalukku mannum ponnum romba mukkiyam	unknown_state
423	423	mannu ponnu irandumae engkalukku mukkiyam..  vaelaalar/vellaalar saathiyin saarpil thiraippatatthai aatharippoam	Positive
424	424	semma mass anna s3 than hitu bairava vethu vettu	Mixed_feelings
425	425	u1 bgm kagha thirumba thirumba trailer paakuravan la like podunga.....	unknown_state
426	426	ilayaraajaa isaiyil udhayanidhi stallin nadiththa inththa saiko thiraippadam vellitthiraiyil kaana aavaludan mattrum ilaiyaraajaavin isaiyai kaetka kaatthuk kondirukkindroam...	Positive
427	427	thul kelapiya semma mass thala getup	Positive
428	428	youtube la trend panni power ahhh katunga	Positive
429	429	ningaa vere levalaaaa ilaya thalapathy	Positive
430	430	padam vetri adaiya vazhthukkal nanba :)  on behalf of thala fan b|	Positive
431	431	100% edhirpathan aana 50% than nallairukku	Positive
432	432	perambalur padaiyachchi saarbaaga padam vetrtri pera vaazhththukkal ........	Positive
433	433	romba nal kazhichu surya padathuku ivlo likes	unknown_state
434	434	ipadi padicha pasangalam venam nu othingi othingi than intha naadey nasama pochi	Negative
435	435	provide in hindi language plz boss	Positive
436	436	aela ranjit naaya inii nii padam edula pappoam	Mixed_feelings
437	437	yean ipidi oru nalla padatha koduka ithana varusham?	Mixed_feelings
438	438	thalaivar ku munnadi vera ethum illa. always petta rocks. namaku eppavum namma thalaivar than. eagerly waiting to petta.	Positive
439	439	suyama sindhikka therinjaa super hero! sema dialogue!  appo, suyamaa oru naadey uruvaakkunaaa? 🤣🤣🤣🤣	Positive
440	440	enna pa aachu deepavali ku vareninga	unknown_state
441	441	2020 thalapthy vijay   makkal selvan vijay sethupathy	unknown_state
443	443	semma verithanamana trailer anna..yaar intha trailerukaga wait pannagula ilayo neenga announce panna datela irunthae wait panean. because i am ur big fan	Positive
444	444	super man and batman movie mari iruku	Positive
445	445	nenga thalaivarea kindal panalum,96lyum avru superstarthan,2019lyum super starthan da!	Mixed_feelings
446	446	eppo sir padatta realese pannuvingga ?? nanum wait panni varusha kanakka acchi ... please wait pannikittu irukkum... santhosh song and bgm super	Mixed_feelings
447	447	60k views but 137k likes???? puriyalae	unknown_state
448	448	enna mari youtube la ye kuduthanam panravanga comment pannunga thala bloods	Positive
449	449	veera devendra kuula vaelaalargal saarpil vaazhththukkal , idhu vanniyar padam, thiroupathi amaman saami paeru super	Positive
450	450	thenn aarkaadu yaathava makkal saarbaaga vaazhththukkal	Positive
451	451	super. jayam ravi sir super	Positive
452	452	vera vera vera level doi mass  music pakka	Positive
453	453	iraajapaalayam(vagaikulampatti) vaelaalar samuthaayam saarbaaga thirelapathi padam vetrtriyadaiya vaazhththukkal..	Positive
454	454	trailer vera level chiyaan vikram anna fans hit	Positive
455	455	pink movie vs nerkonda paarvai movie???	Mixed_feelings
456	456	aarilirunthu arupathu varai kaathalo... singles pavam	Negative
457	457	idhu vivaathamaaga maara vaendumentru padameduththa moagan avarkal pankettra vivaatha  maedaiyin link iththudan inaikkappattullathu....	Mixed_feelings
458	458	mersal ku siricha siripu viswasam movie ku illa..idhu enna da anil ku vandha sodhanai	unknown_state
459	459	daiiiii hip hop koomala thalapathi ya pathii thappa pesunaa ooothuruve	Negative
460	460	aarambamae athiradi inii thiroupathiyin aattam aarambam	Positive
461	461	kotha punda eapdi padam oduthunu papomdi jayamravi punda ravi	unknown_state
463	463	idhu oru mattamaana padamaaga thaan varum.. blue sattai kku sema virunthu	Positive
464	464	ama vadivela en da asingam paduthuringa	Positive
466	466	election ku vote podura munnadi , dmk, admk, congress, bjp nu indha kollai kootam enna pannum nu parthu vote pogunga.	unknown_state
467	467	bigil ku wait panravanga like podunga	Negative
468	468	vanakkam daa mappillai thiruppoorila irunthu	Positive
469	469	very poor ..similar to singam 2 .., masala itmasala  thts  it	Mixed_feelings
470	470	enaya trailer liyae kadhai a solitinga...	Mixed_feelings
471	471	sirapaana tharamaana sambavangala inimae dhan paka poringa	Positive
472	472	jayalalitha ammavoda kambiratula 2% kooda illa iva  ...! vijaykku thaevai illaatha vaelai	Negative
473	473	ippuru narayya narayya narayya narayya narayya thala  fans like	Positive
474	474	commercial ok arasiyaluma!! unga mass max to max 12 c ...	Positive
475	475	ajith.. ipdi oru padam nadikiraraa! semma!! waiting for the movie..	Mixed_feelings
476	476	movie vera level thaan like kgf	Positive
477	477	#thala  rasigargal saarpil vettrikku vaazhththukkal	Positive
478	478	wow 200k in 1hour vera level style thalaivaaa	Positive
479	479	always thala  agalatheey pathutu trailor pakuravanga like panunga	Positive
480	480	innum padamae releesagalai..trailerai vachi padaththai thadai pannanumnu solra alavulathaan ingka karutthurimai suthanthiram irukku.. chchee	Mixed_feelings
482	482	varla varla va varla va 10 millions views	Positive
483	483	nambo surya sir adichika yavanume ila	Positive
484	484	feb 14th aahhh!!!! seat kedachaa mathiruthaan	unknown_state
486	486	#lalettan  #suriya annan  fans like here	unknown_state
487	487	aahaan..... aracha maava arapomaa.....thovacha thuniya thovapomaa...	unknown_state
488	488	vera level hit adika poguthu	Positive
489	489	thala da eppavuma mass da	Positive
490	490	thalaivar fans left 58mins fast 10m views	unknown_state
491	491	rajini scene ...athakalm ... mariana kalaai	Positive
492	492	inimae oorukulla mass uh gethu nu sollitu thiriya kudaathu yean naa athu ellaamae naanga thaan	Positive
493	493	prabu deva sir..nayanthara madam yeppadi irukanga?appram kelvi paddam tamana eppe ungga set up uh	Positive
494	494	maaperum vetrtri padamaaga (paadamaaga) amaiyum vaazhththugal annaa.	Positive
495	495	i lv u thala...  unna adika evanum ila...	Positive
496	496	love you sir from telangana pavan anna fans	Positive
497	497	masterpiece, ippadi than oru political padam irukanum. visual treat!!	Positive
498	498	thalapathi vijay rasikar mandram saarbaaga annan suuryaa avarkalin padam vetrtri adaiya vaazhththukkal	Positive
499	499	those 30k dislikes we know who you are  lie lie lie	Positive
500	500	thala semma ......nee va thala .......mass...pattaya kelapuvoom	Positive
501	501	"arasiyal adhu oru ""rajapothai""  ulla nuzhainjavan velila varavaemudiyaathu"	unknown_state
502	502	teaser hits 10 million views  #kaappaan	unknown_state
503	503	wawawawawawawawawawawawawa     omhaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa  i love it  thelaaaaaaa	Positive
504	504	ellam avan seyal part 2 va	Positive
505	505	haters: kila avlo peru irukkanga eppudra mela vanthe? vjs::athe kila irukkrava kitte keluda  masss reply	unknown_state
506	506	vijay ( yeni ) sinnathula oru kuththu ... ajith ( thennamara ) sinnathula oru kuththu. aaga motham rendu kuththu	unknown_state
