	Unnamed: 0	Sentence	Label
329	329	verutheyalla nammalu‍ lady suuppar staar ennu vilikkunnathu  malayaalathilu‍ naayika pradhanyam ulla sinima manju vaaryarude kaiyilu‍ subhadram ippol thamizhilum avar kazhivu theliyichu kazhinju namukk abhimanikkaam	Positive
330	330	queen super. ethra kandaalum madhiverilla. ee cinema polich adukki. ellavarum like cheyyan marakkaruthe	Positive
331	331	casrotter pandey ushar pullere praanthanmaar(psycho) ennaanu parayaaru, ippol malayaala philimil athu oru bahumati pole aayi maarunnund	unknown_state
332	332	poli poli lucifer.....1st day 1st show	Positive
333	333	mookkutthi kandilla pakshe aavasyamulla vada kandu vada vada vada	Negative
334	334	mookkutthi ithippo evide poyo aavo ennaalum mookkutthi angane orupaadu arcum kaanilla oru kaaryam cheyyaam ellaarem thirichu nirtthi oru thurichariyal paredu nadatthaam..... njaan thiruvananthapurathekku onnu vilikkayam	unknown_state
335	335	pazhaya babu aantani sinimakalkku sheshammalayaalathil varaan pookunna onnonnara aittam	Positive
336	336	padam oru nalla entertainment ayirikkatte ennu ashamsikkunnu.. ikka fan	Positive
337	337	avideyum ivideyum thiranjittu‌ valla kaaryavumundo mookkil nokkiyaal alle kaanoo  kannaadi nokkanam thambraatti ....	unknown_state
338	338	malayaala sinimayil 800 kalile suuppar samvidaayakaril innum gyarandiyulla ore oru samvidaayakan... bakkiyullavarkkellaam adii thettiyappolum makingle ennum aadunikatha pulartthuna joshi oru albhuthamaan...benz vaasu enna chithratthil jayanta oru standu rangam maathram shoot cheythu sinimayil kaaledutthu vecha joshi innum oru maas samvidaayakanaavunnathu sinimaye oru prekshakanaayi aaveshathode pinthudarunna kondaanu...	Positive
339	339	psycho movie aanenu thooniyavar like adi	unknown_state
340	340	chrismus angu aduthu.. eee triler kandappo entho oru manju koriyitta feel	Positive
341	341	nalla moonchiya paatt.....  unniyettan kalippu polichu	Negative
343	343	ethorallineyum kamukan akkum  ee cinema...	Positive
345	345	mookkutthi illaathe paatt seane eduthaal mathiyayirunnu	unknown_state
346	346	richie yude perudhosham kalayan vannadaanenn thonunnu	Positive
347	347	ooroo type manushyanmaaru alle molle........... kiduveeeeeeeeeeee	Positive
348	348	oru 10 pravishym kandu ttaa rashidheee chayim kadim marakkanda	unknown_state
349	349	ithippo oru cheria mookkutthi aayitt ingane paadi nadakkunnu. valla under garmentsum aayirunnel chechi ithiri ksheenichene.	Negative
350	350	l 2 loading katta waiting laletta	Positive
351	351	16 k views ulla vediokk 25 k like ....🤔	unknown_state
352	352	disappointed..shreya ghoshalnte voice aayondu atleast kettu irikkaam	Negative
353	353	trailer okke suuppar pakshe action sinima cheyumbol parijithanaaya oru nadan venamaayirunnu annale kaanunnavarkk acceptcheyyaan pattoo . nalloru making style undayittum kaiyadi vizhanankil oru hero venamaayirunnu theaterrill eee sinima flop ayirikkum	Mixed_feelings
354	354	ith original allallo . eee dialoge pand lalettan oru nadakathil paranjathalle	unknown_state
356	356	mass tharamgam srishttikkaan nammude lalettan triler ishtappattavar like‌ adii makkale	unknown_state
357	357	kidu item ikka ith trendigil vannirikum	Positive
358	358	kure kalthine shesham dasettanta magical voicil pattu	Positive
359	359	ethu type roleum ettante kayil safe aanu... sambhavam kidukum... fans show bookedettan uyir..	Positive
360	360	drctr: jnr lal underworld innu kandu	unknown_state
361	361	aarkadee safe zonile abineykan ariyuu ennu paranjee	Positive
362	362	putthan panam 2...  2020 leeii aadyathe bomb ikka ingedukkuvaa 🤣🤣 ejjati theettam	Negative
363	363	mass aanu padam a complete treat	Positive
364	364	pettennu 1m akkkuu guyssss ikkaaa fansinte power kanichu kodukk	unknown_state
365	365	oru katta mammookka phaan aaya njaan mukkutthi enna gaanam ningal eavareyum pole thanne kaathirunna kanda gaanamaan. pinnale kure faansukaarude karachilum kettu .mukkutthi avide kandilla . ivide eduthu ,ellaam paranjukondu .. oru looad puchham vaarivithari kondu oru kaaryam ningalude oormmayilekku dharippikkan aayitt aagrahikkukayaan. kaaranam ningal ethra perr mookkutthi enna kalaaroopathekkurichu kettirikkum ennariyilla .angane oru kalaaroopam ivide undaayirunnu .kurachukoodi eluppathil paranjaal aaa kalaaroopathinu oru modified roopamaan innathe mohaniyaattam. churukki paranjaal annathe kaalatthe baar dance thulyamaaya oru kalaaroopamaayirunnu mookkutthi. nritham cheiyunna nirtthaki ente mukkutthi poyennu parayunnu. avide madyapichu kondirikkunnavarude aduthu pooyi nokkunnu .avarude dressukal maatti nokkunnu .ithaayirunnu annathe kalaaroopathinte hailait. anyam ninnu pookumaayirunna aaa mookkutthi enna kalaaroopathe vallathol thirichu pidikkaan shramichu . athinte bhagamaayaanu mohiniyaattam roopamkollunnathu polum. onnu aalochikkendathu eee sinimayude bhagamaayi varunna oru paattil ethratholam patanam nadathiyathinu sheshamayirikkum aaa mookkutthi enna kalaaroopathe thirichu konduvaraan sramichurikkuka. enthaayaalum orupaadu abhimaanam thonnunnu .orupaadu pratheekshayum.. iniyum mookkutthi poye, mookkutthi kandilla ennu parayunnavarodu onne parayaanulloo. chemmeen chaadiyal muttolam pinnem chaadiyal chattiyolam  otta kaaryam parayaam.   maamaankatthiloode industry hitt‌ allah avante appante hitt‌ nammal adichirikkum	Positive
366	366	mohanlalile ishtapetta vekthiyayirunnu njan pakshe superstar sarojkumar enna movie kandathinushesham enikkmanassilayi	Negative
367	367	enta ikka polichu   kidu item  ethu polikkum	Positive
368	368	energy level onnum parayaan illa	Positive
369	369	pwlichu........... ikkka pwlichu  mass padam.. ... hollywood cut..	Positive
370	370	teaser varunnathinu munpu diss‍like adichu butt‌ teaser kandappol athu maatti like adippichu kalanju... all the best shylock and team from a hardcore laalettan fan.	Positive
371	371	storyline similar to hindi movie fan.	Mixed_feelings
372	372	ithiri ponna commediane ozhivakki selective akoo laletta..	Mixed_feelings
373	373	eeee  moovi phul viidiyoo kittunnilla  aarekilum ithinte ling onnu idumo phul	unknown_state
374	374	thamilnadu rajinisir	Positive
375	375	pullu	unknown_state
376	376	innale 9.30n kandu 154k aayrunnu views  now....	unknown_state
377	377	enthoottu pazham puzhungiya shab‍dham... koppu   parayunna aalkk thanne ushirille...	Negative
378	378	naale pookum broze.. tude just‌ missed	Positive
379	379	eee...dayalegu parayaan...malayaalathil innu ...mammoottimaathram....!! laalinu...ithu cherullah...!! enthearu..bearan dialeg delivariyaan ...!! kastham meyalaalee...kastham...!!	Negative
380	380	polichu song. katta waiting maamangam	Positive
381	381	raajuvettante faansinte vaka ittimaanikku ashamsakal nerunnu	Positive
382	382	ennodu.... oruthan.. eee paatt.. kandu.. thallu koodukaya.... oon[mammukka ] pennungale ppole dance kalikkunnu ennu  pottanu manassilayittilla .. angane pennine ppole thonnippikkana  eee padam mammukkaye vechu cheythathu ennu	unknown_state
383	383	eee trailer 1m adikkum ennullavar like cheythittu poiko	unknown_state
384	384	trailer muzhuvan kandilla kamant‌ muzhuvan nokki	unknown_state
385	385	myamangam  300 koli  loading	unknown_state
386	386	maoist alla avnte achn vare namml adich odikkum ikkaaa	unknown_state
387	387	amen num josaf  cinema mix ano	Mixed_feelings
388	388	abikka malauyalathinu thanna muthu shane nigam	Positive
389	389	chemban vinodana ishtamallatha aal  aayirunnu njnan but avaru muthaannuuupna namada porinum	unknown_state
390	390	padam innu familyodoppam kanddu.. pakka mass movie.. vere level padam..	Positive
391	391	1:48 illl dileepettante.... lookkum.... abhinayavum......	Positive
392	392	lucifer takarkaaan ithu mathi ennu urapullavar adi like	unknown_state
393	393	swaasikayude iniyulla jeevithathil eee sinima oru ponthooval aavatte...	Positive
394	394	laalettante kayakulam kochunni vare kollaam padam  pinne angottu‌ ellaam kazhivittu pooyi odiyan padatthinu kaninde thaazhe sarjari cheythu pinne angottu‌ 9	Negative
395	395	nee ethra uyarathil athiyaalum njangal abeekkante makan enne vilikkum ninne ..kaaranam abeeka njangaleppole saadharana aalkkaark chankaayirunnu ...sinima lokam addehathinu pariganana kodutthillengilum njangaleppoleyullavare hridayathil jeevikkunnund ...koodaathe munny chettanum .....	Positive
396	396	padam super hit aakunna lekshanam unde.but trailer kandittu onnum parayaan patilla.ennalum padam polikkum ennu thonunnu	Positive
397	397	ravanan aya avane illathakkan oru avatharam vendi varum...ikkaa	unknown_state
398	398	powli padam. oru rakshyum illla kidu......	Positive
399	399	nalla oru feel good movie ayirikkum	Positive
400	400	dislike cheyta ella nayinta makalkum  namskaram	unknown_state
401	401	ente ethra kali ne kandittundu... eee odukkathe kali koodii ne onnu kaaanu... laletttaaaaa	Positive
402	402	venda kuttaa uruttaam.       ufffff	unknown_state
403	403	eee oru odiyan ikkade bilalnte athre muttan illa	Mixed_feelings
405	405	katta vishayam oru rekshem illa etta fdfs	Positive
406	406	darbar teaser irangya ee timil vendarnu...	unknown_state
407	407	guest role aanu ..athinu eni valiya thallu venda....	Negative
408	408	driving lyson‍shh edukkaanu‍ njaanu‍ naattilu‍ athiyittundu ...kudumbathode edukkum	unknown_state
409	409	morning eneechepol thanne veendum kandavar arund7.22	Positive
410	410	nammude ellaavarude yum eattan   big brother	Positive
411	411	boss mass   mavane kolagandlrkke kollame vidamatte	unknown_state
412	412	eathu ? nammade poomaram okke cheytha ebread‌ shine .....	unknown_state
413	413	mammookka.. ellaavarum eee viidiyoo kandu ente chaanal subscribe cheyyane	unknown_state
414	414	enikku oru 786 likes tharumooo ikka fans	unknown_state
415	415	mamoookaaaa massssss.....uff rakshayillaaaa...ikka ennum mass ka bapp	Positive
416	416	ethra nannaayid aanu‌ mammukka ithil dance‌ cheythittullathu‌ eee praayatthil vere aare kondu pattum	Positive
417	417	ikkakyu lalettan fans nte aashamsaghal	Positive
419	419	athu vare saantham aayirunna thiyettar ilaki maricha soong	Positive
420	420	trailer kandupo thanne oru sukham !!!!ithu adipoli ayirikkum !!!suuppar hitt‌ aavatte !!!!	Positive
422	422	mookkutthi kandile pooyi thappinok 🤦. oru feelum illaatha song	Negative
423	423	ithu phloop aakum ennurappullavar like adii vere onnum nalla nalla sinimakal malalikal vijayipikkilla prathyekichu ithoru saantaa phul stori aanu ennullathu kondum oru karyathil ooku eee vesham cheyyan dileepi eattan thanne bestt.. mamangam kazhinjaal saantaa kaanaan njaan pookum xmas releasil kaathirikkunna 2 chithram ithu randum aanu..	Positive
424	424	ee padam pwolikkum pwoli teaser teaser...	Positive
425	425	adutha kaalathonnum ithu pole ulla oru sinima kandittilla...... suuppar padam.	Positive
426	426	kandittu aaaa abhipraayam parayoo   shylock &big brother	unknown_state
428	428	njn idaan vijaarch vanna comment. ivde niranj kalikkunnalloookilichundan maanga-2	unknown_state
429	429	ente eattan mass allah.. maranamaas allah athukkum mele	Positive
430	430	film super. sambavam kidukki polichu. kidukkachi	Positive
431	431	aarum sradhikkaathe poya producer joby chettans oru mass dialogue ithil undu...arelum kandaayirunno?	unknown_state
433	433	dance cheyyan ariyilla ennu swayam kuttapeduthumbozhum character ath avashyapedunundenkil 100 vayass aayalum njangade ikka dance cheyum..ikka uyir...	Positive
434	434	riyal life kozhi alansir thirumbi vanditten thambi...	unknown_state
435	435	sherluck homsinte ellah  kathakalum \r aadyam muthal avasanam vare inii ningalkkunirtthaathe kelkkaam eee vazhiye ponnolu	unknown_state
436	436	onam set....   katta waiting...... mech rockzzzzz	Positive
437	437	enthaa ithu trissur pooram aano, ijjati...	Positive
438	438	pandu collegil padichapol stop violence enna prithvidae padam kandu ishtapettu ishtam tonni pullidae varunna padam ellam kanan tudangy... apol ennae frnz okkae kaliyakki ayyae... rayappan ennu kaliyakki...njan onnu punchirichu..  kalam kurachu kadannu ningiyapol prithvi valya actor ayi.. lucifer direct cheythu.. ipol a pazhaya frnzinae kandapol rajuettantae puthiya padam irangittundu kanan poyalo ennokae... venndum entae chundil a pazhaya punchiri poothu ulanju... love you prithvi...	Positive
439	439	1.01 prithviraj anenn manasilayavar like adik	unknown_state
440	440	superayitund...e pattu kandu kili poyavar ivide like adik	unknown_state
441	441	vere vella panikk poda..nayinte mone....thantha kelava...lalettante myr nakkan polum anne kond pattillada pooraaaa...	Negative
442	442	malayaalathinum undennu paranjeku assel thriller  waiting	Positive
443	443	kidu  lucifer  a10	Positive
445	445	ithu enthaa kilichundan maambaazhathinte sekkanta parto..🤣 dialogue deliveri 🤦‍	Negative
446	446	happy birthday mammookka  katta ikka fans like adichu polikk	Positive
448	448	suraaj ettan last dialogue very funny	Positive
450	450	malayaalikalu‍kku thriller pattilla ennu parayunnavar‍kaii  anchaam pathira	Positive
451	451	dileepum anusitrarem oreclassil irunnu padichatha ennude para. adipoli cinema	unknown_state
452	452	teaser vanapo nala pratheksha ayirunu trailer athu kalanju	Negative
453	453	enganey thonnunnadey. i. trailer inu dislike adikkan	Negative
454	454	mavane boxophysine kollama vidamaatte .. inii kollapalishakkaarante thaandavam	Positive
455	455	sathyam paranjaal trailer oru maja illaa	Mixed_feelings
456	456	glamour bebi moll : kumbalangi naitts naayika chithrangal vairal watch babymol glamorous viral video:	unknown_state
457	457	poliiii super luv it.  ......	Positive
458	458	#l2 finale announcement post kand trailer kaanaan vannavarundo?!!	unknown_state
459	459	oru simple triler positteev aanenkil ettanum pillerum eee oonam ing edukkum	Positive
460	460	trailer kaanunne munpe like adichavar ivade kamonu	Positive
461	461	kuttikale kootti kaanaan pattiya padam ayayirikkum ennu thonnunnu.	Positive
462	462	suuppar. padam kandaal  pinne suuppar duper hitt‌.lalettan mass. siddikh saar neeii kurachu kaanenda. addehathinte padam nammal aasvadichathaanu. veyitt brow.	Positive
463	463	padatthinte kick maarathirikkaan veendum veendum kaanunna njaan	Positive
464	464	orotta peru,, directed by    joshy	Positive
465	465	ente mammookka  ithokke abhinayikkanel minimum range venameda  vere level	Positive
466	466	lalettan  uyir  bakki ellam verum  mayir    lalettan	Negative
467	467	pulimuruganae polae kidu bgm venamayirunnu.. katta waiting..	Positive
468	468	ithonnum kandu nikkaand pooyi karikk kaanu makkale	unknown_state
469	469	adicha 412 dislikene vellan like adikan ulla ethre per  ind ivde ee cmntinn	unknown_state
470	470	ravananaya avane nerkkunere nilkkan oru maha avatharam thanne vendi varum #mamangam #mammookka	unknown_state
471	471	2thavana kuduthal trailer kandavar like adi	unknown_state
472	472	entha kaaryam..ethum degrade cheythu pootikum ..ikka veendum press confrnce vilikendi varum...	Negative
473	473	pora!!!!!!! kurachu aakshan sequence ulppeduthaamaayirunnu  any way chithram oru vijayamaakatte	Mixed_feelings
474	474	athinu ......mookuthi kaanathondu dance. ente wifinte mothiram kaanathondu randu divasam urakeetilla	unknown_state
475	475	oru lijo jose pallissery touch feel cheiyunnille....	unknown_state
476	476	mattullavare kuttam parayumbol oorkkanam avanavante kuravukalum kuttangalum onnu orkunnathu nallathaanu... eemm sinimaye kuttam paranja ellaavarkkum ulla ente marupadi...	Positive
477	477	ikka uyir akka athukkum mele waiting for akka with ikkasunny	Positive
478	478	kidu song .. dasettan , ikka	Positive
479	479	come on ellavarum like adichu powlikk	unknown_state
480	480	kalippe....   by katta lalettan fan	Positive
481	481	ethu nayinte makkal anado dislike adichath	Negative
482	482	deyili kelkunnavaru undakil like dicomo !	unknown_state
483	483	nalla kidilan trailer. nalla oru family entertainer aanenu thonnunu	Positive
484	484	padam kandu. negatteev caractor aanenkilum fahad ikka kidu...	Positive
485	485	vidyaasaagarine poleyulla samgeethasamvidhaayakar jeevichirippundennu ormayundaayirunnel eee paattin eee gathi varillaayirunnu	Negative
486	486	mookkutthi kandu pidichu kodukkunnavarka takka paridhoshikam undaayirikkunnathaan	unknown_state
487	487	oru katta mammookka phaan aaya njaan mukkutthi enna gaanam ningal eavareyum pole thanne kaathirunna kanda gaanamaan. pinnale kure faansukaarude karachilum kettu .mukkutthi avide kandilla . ivide eduthu ,ellaam paranjukondu .. oru looad puchham vaarivithari kondu oru kaaryam ningalude oormmayilekku dharippikkan aayitt aagrahikkukayaan. kaaranam ningal ethra perr mookkutthi enna kalaaroopathekkurichu kettirikkum ennariyilla .angane oru kalaaroopam ivide undaayirunnu .kurachukoodi eluppathil paranjaal aaa kalaaroopathinu oru modified roopamaan innathe mohaniyaattam. churukki paranjaal annathe kaalatthe baar dance thulyamaaya oru kalaaroopamaayirunnu mookkutthi. nritham cheiyunna nirtthaki ente mukkutthi poyennu parayunnu. avide madyapichu kondirikkunnavarude aduthu pooyi nokkunnu .avarude dressukal maatti nokkunnu .ithaayirunnu annathe kalaaroopathinte hailait. anyam ninnu pookumaayirunna aaa mookkutthi enna kalaaroopathe vallathol thirichu pidikkaan shramichu . athinte bhagamaayaanu mohiniyaattam roopamkollunnathu polum. onnu aalochikkendathu eee sinimayude bhagamaayi varunna oru paattil ethratholam patanam nadathiyathinu sheshamayirikkum aaa mookkutthi enna kalaaroopathe thirichu konduvaraan sramichurikkuka. enthaayaalum orupaadu abhimaanam thonnunnu .orupaadu pratheekshayum.. iniyum mookkutthi poye, mookkutthi kandilla ennu parayunnavarodu onne parayaanulloo. chemmeen chaadiyal muttolam pinnem chaadiyal chattiyolam  otta kaaryam parayaam.   maamaankatthiloode industry hitt‌ allah avante appante hitt‌ nammal adichirikkum	Positive
